NIK,NIK_valid,biometric_flag,age,gender,provider_id,diagnosis_code,procedure_code,num_diagnoses,num_procedures,length_of_stay,total_claim_amount,service_date,claim_date,verification_method,tarif_standar_diagnosis,diagnosis_cost_ratio,avg_cost_per_procedure,verification_delay_days,duplicate_ID_count,duplicate_ID_count_month,time_between_admissions,num_claims_last_30d_by_provider,num_unique_patients_last_30d,provider_claim_rate_vs_peer,claim_rejection_rate_provider,year_month,month_over_month_claim_growth,sudden_spike_flag,new_provider_month_flag,avg_claim_per_patient,claim_fragmentation,claim_fragmentation_score,service_mix_index,provider_id_default,fraud_score,los_anomaly_flag,provider_balance_score,fraud_label
6578579445327773,0,0,69,M,RS006,I10,99.04,3,2,3,9592151,2024-01-09,2025-06-19,auto,2000000,4.7960755,4796075.5,527,1,0,0.0,36,33,0.9113429635844886,0.0710763641561132,2025-06,-0.1081081081081081,0,0,290671.24242424243,0,0,4.188377225684983,RS006,83.0,0,0,HIGH
3948414675836652,1,1,13,F,RS009,K29.7,45.16,2,4,3,9690788,2024-12-18,2025-06-19,auto,1700000,5.700463529411764,2422697.0,183,3,0,0.0,53,49,1.0510847174228308,0.026852272680947,2025-06,-0.0408163265306122,0,0,197771.18367346935,0,0,4.196372502468529,RS009,56.0,0,0,MEDIUM
8592633833821330,1,1,18,F,RS009,O80,72.0,2,3,4,7302889,2024-04-25,2025-06-19,manual,3500000,2.0865397142857143,2434296.333333333,420,5,0,0.0,53,49,1.0510847174228308,0.1132335881160785,2025-06,-0.0408163265306122,0,0,149038.55102040817,0,0,4.196372502468529,RS009,26.0,0,0,NORMAL
9293396647879751,1,1,76,M,RS002,Z34.0,73.0,1,3,2,8858085,2024-02-27,2025-06-19,auto,800000,11.07260625,2952695.0,478,4,0,36.0,46,37,0.8596363164695896,0.0669266066022034,2025-06,-0.0465116279069767,0,0,239407.7027027027,0,0,4.189745699187344,RS002,51.0,0,0,MEDIUM
4489608863371163,1,0,33,M,RS002,N39.0,57.94,2,3,1,4875185,2024-10-31,2025-06-19,auto,2200000,2.215993181818182,1625061.6666666667,231,2,0,36.0,46,37,0.8596363164695896,0.0553788678398951,2025-06,-0.0465116279069767,0,0,131761.75675675675,0,0,4.189745699187344,RS002,33.0,0,0,NORMAL
0936951981565197,1,1,25,F,RS003,E11,99.1,1,3,5,475172,2025-04-19,2025-06-19,manual,2500000,0.1900688,158390.66666666666,61,8,0,63.0,38,35,1.0535576432228166,0.0279754515243868,2025-06,-0.2241379310344827,0,0,13576.342857142858,0,0,4.205157410650728,RS003,12.0,0,0,NORMAL
3930752004038640,1,1,25,F,RS003,Z03.8,93.91,1,1,0,2279563,2024-12-20,2025-06-19,auto,1200000,1.8996358333333332,2279563.0,181,6,0,235.0,38,35,1.0535576432228166,0.1214990061888971,2025-06,-0.2241379310344827,0,0,65130.37142857143,0,0,4.205157410650728,RS003,16.0,0,0,NORMAL
5520224215051738,1,1,80,F,RS003,R10.4,87.09,3,4,0,5229243,2024-09-03,2025-06-19,manual,1200000,4.3577025,1307310.75,289,2,0,45.0,38,35,1.0535576432228166,0.0797740550900116,2025-06,-0.2241379310344827,0,0,149406.94285714286,0,0,4.205157410650728,RS003,43.0,0,0,MEDIUM
6517566910859833,1,0,38,F,RS001,J00,93.9,2,1,1,1624074,2025-03-07,2025-06-19,auto,500000,3.248148,1624074.0,104,4,0,65.0,42,42,0.9503571663118672,0.0259803434628278,2025-06,0.1891891891891892,0,0,38668.42857142857,0,0,4.205689378474635,RS001,71.0,0,0,HIGH
4557669447568551,1,1,29,F,RS002,K21.0,45.16,2,4,1,7085396,2025-05-07,2025-06-19,auto,1400000,5.060997142857143,1771349.0,43,1,0,250.0,46,37,0.8596363164695896,0.0967299866929813,2025-06,-0.0465116279069767,0,0,191497.1891891892,0,0,4.189745699187344,RS002,43.0,0,0,MEDIUM
1807493829717958,0,0,89,M,RS001,I10,99.04,3,4,2,493696,2024-11-22,2025-06-19,auto,2000000,0.246848,123424.0,209,1,0,0.0,42,42,0.9503571663118672,0.0218711535218682,2025-06,0.1891891891891892,0,0,11754.666666666666,0,0,4.205689378474635,RS001,44.0,0,0,MEDIUM
1862655930273300,0,1,76,M,RS005,R50.9,99.19,3,1,0,6116724,2024-03-22,2025-06-19,auto,1000000,6.116724,6116724.0,454,5,1,5.0,35,34,1.040050152390402,0.0993710781520052,2025-06,-0.2040816326530612,0,0,179903.64705882352,1,1,4.14127813007164,RS005,66.0,0,0,HIGH
2716236645071111,1,1,37,F,RS001,Z34.0,73.0,3,1,3,9980487,2025-03-06,2025-06-19,manual,800000,12.47560875,9980487.0,105,2,0,142.0,42,42,0.9503571663118672,0.0350894432658991,2025-06,0.1891891891891892,0,0,237630.64285714287,0,0,4.205689378474635,RS001,43.0,0,0,MEDIUM
5041439726093910,1,1,46,M,RS010,Z00.0,93.99,3,3,0,8334187,2024-05-20,2025-06-19,auto,700000,11.905981428571428,2778062.333333333,395,8,1,3.0,52,41,0.9678735089127852,0.1286243216617843,2025-06,0.2368421052631579,0,0,203272.8536585366,0,0,4.1682773779312186,RS010,56.0,0,0,MEDIUM
1882183076458105,0,1,45,M,RS008,E11,99.1,2,3,1,7857485,2024-06-13,2025-06-20,auto,2500000,3.142994,2619161.6666666665,372,6,0,74.0,56,50,1.104849771616958,0.070057547243465,2025-06,0.4146341463414633,0,0,157149.7,0,0,4.187444153526895,RS008,66.0,0,0,HIGH
4082984534755473,0,1,55,M,RS008,J45.9,93.96,3,4,2,8251792,2025-05-01,2025-06-20,auto,2300000,3.587735652173913,2062948.0,50,6,0,122.0,56,50,1.104849771616958,0.1425877619292476,2025-06,0.4146341463414633,0,0,165035.84,0,0,4.187444153526895,RS008,66.0,0,0,HIGH
7858127210463541,0,1,64,M,RS008,I25.1,99.24,2,3,7,5060628,2025-03-27,2025-06-20,auto,5000000,1.0121256,1686876.0,85,4,1,9.0,56,50,1.104849771616958,0.0993488877716199,2025-06,0.4146341463414633,0,0,101212.56,0,0,4.187444153526895,RS001,39.0,0,6,NORMAL
3463909391464441,1,1,62,F,RS004,Z03.8,93.91,1,2,0,9607049,2024-04-09,2025-06-20,auto,1200000,8.005874166666667,4803524.5,437,4,0,121.0,42,38,1.0020465598775556,0.0651460150739659,2025-06,-0.159090909090909,0,0,252817.07894736843,0,0,4.144682110587729,RS008,59.0,0,2,MEDIUM
6755242026320914,0,1,47,M,RS003,N39.0,57.94,3,1,0,4526260,2024-05-11,2025-06-20,auto,2200000,2.057390909090909,4526260.0,405,4,0,0.0,40,37,1.0535576432228166,0.1493326212320697,2025-06,-0.2241379310344827,0,0,122331.35135135136,0,0,4.205157410650728,RS003,41.0,0,0,MEDIUM
0789699609334037,1,0,76,F,RS003,H25.9,13.5,2,2,1,4731356,2025-02-14,2025-06-20,manual,7500000,0.6308474666666667,2365678.0,126,6,0,185.0,40,37,1.0535576432228166,0.0275612934157118,2025-06,-0.2241379310344827,0,0,127874.48648648648,0,0,4.205157410650728,RS003,32.0,0,0,NORMAL
4450448835958013,1,1,76,F,RS007,R50.9,99.19,1,4,0,3288050,2025-04-15,2025-06-20,manual,1000000,3.28805,822012.5,66,5,0,87.0,59,49,1.0592012001907063,0.0648521891901936,2025-06,0.1296296296296295,0,0,67103.0612244898,0,0,4.175275247137288,RS007,51.0,0,0,MEDIUM
0943784387380197,1,0,38,F,RS008,I25.1,99.24,1,2,3,6120919,2024-04-18,2025-06-20,manual,5000000,1.2241838,3060459.5,428,3,0,149.0,56,50,1.104849771616958,0.0538062452328164,2025-06,0.4146341463414633,0,0,122418.38,0,0,4.187444153526895,RS008,36.0,0,0,NORMAL
4217659253225189,1,0,49,F,RS004,Z00.0,93.99,3,4,2,4465552,2025-02-08,2025-06-20,auto,700000,6.37936,1116388.0,132,4,0,128.0,42,38,1.0020465598775556,0.0954607881291804,2025-06,-0.159090909090909,0,0,117514.52631578948,0,0,4.144682110587729,RS004,73.0,0,2,HIGH
6925834038811349,1,1,41,M,RS001,J45.9,93.96,2,3,0,4851337,2025-06-10,2025-06-20,auto,2300000,2.109276956521739,1617112.3333333333,10,3,0,107.0,43,43,0.9503571663118672,0.0252947443014661,2025-06,0.1891891891891892,0,0,112821.7906976744,0,0,4.205689378474635,RS004,29.0,0,6,NORMAL
9961342101374678,1,1,52,M,RS007,J45.9,93.96,1,2,0,9097270,2024-10-24,2025-06-20,manual,2300000,3.955334782608696,4548635.0,239,3,1,10.0,59,49,1.0592012001907063,0.0744303686325989,2025-06,0.1296296296296295,0,0,185658.57142857145,0,0,4.175275247137288,RS007,51.0,0,0,MEDIUM
9914920758707089,1,1,68,M,RS007,I10,99.04,1,3,4,5665063,2025-02-24,2025-06-20,auto,2000000,2.8325315,1888354.3333333333,116,3,0,0.0,59,49,1.0592012001907063,0.0465514738278957,2025-06,0.1296296296296295,0,0,115613.5306122449,0,0,4.175275247137288,RS007,42.0,0,0,MEDIUM
4655820697713478,1,1,39,F,RS007,I25.1,36.15,2,2,5,1594941,2024-09-13,2025-06-20,manual,5000000,0.3189882,797470.5,280,4,0,127.0,59,49,1.0592012001907063,0.0271152519002481,2025-06,0.1296296296296295,0,0,32549.81632653061,0,0,4.175275247137288,RS007,14.0,0,2,NORMAL
0592240596831874,1,1,57,M,RS005,I10,99.04,2,2,0,8928548,2025-05-24,2025-06-20,manual,2000000,4.464274,4464274.0,27,6,0,42.0,35,34,1.040050152390402,0.0408475027955666,2025-06,-0.2040816326530612,0,0,262604.35294117645,0,0,4.14127813007164,RS008,55.0,0,2,MEDIUM
5775497539372858,1,1,40,F,RS006,Z00.0,93.99,2,3,0,3811644,2025-03-18,2025-06-20,manual,700000,5.445205714285715,1270548.0,94,3,0,0.0,36,33,0.9113429635844886,0.0958228110006323,2025-06,-0.1081081081081081,0,0,115504.36363636365,0,0,4.188377225684983,RS006,56.0,0,0,MEDIUM
6298667041104936,1,1,31,M,RS010,E11,99.1,1,4,2,7226397,2024-03-04,2025-06-21,auto,2500000,2.8905588,1806599.25,474,3,0,248.0,51,41,0.9678735089127852,0.0256759207326911,2025-06,0.2368421052631579,0,0,176253.58536585365,0,0,4.1682773779312186,RS010,37.0,0,0,NORMAL
4981580634060790,1,0,35,F,RS009,J18.9,93.94,3,2,1,4366229,2025-05-31,2025-06-21,auto,4200000,1.0395783333333333,2183114.5,21,2,0,56.0,53,49,1.0510847174228308,0.0861317779481146,2025-06,-0.0408163265306122,0,0,89106.71428571429,0,0,4.196372502468529,RS009,20.0,0,0,NORMAL
5567905636289921,1,1,42,F,RS009,R50.9,99.19,2,3,1,9215352,2024-09-23,2025-06-21,manual,1000000,9.215352,3071784.0,271,3,1,28.0,53,49,1.0510847174228308,0.0516061889549469,2025-06,-0.0408163265306122,0,0,188068.4081632653,0,0,4.196372502468529,RS009,51.0,0,0,MEDIUM
1490698794225574,0,0,1,M,RS005,J00,93.9,1,3,1,3040164,2024-06-14,2025-06-21,auto,500000,6.080328,1013388.0,372,7,0,59.0,39,38,1.040050152390402,0.107573904271738,2025-06,-0.2040816326530612,0,0,80004.31578947368,0,0,4.14127813007164,RS005,86.0,0,0,HIGH
8156024524166224,1,0,86,M,RS005,J18.9,93.94,1,4,0,3794996,2024-04-06,2025-06-21,manual,4200000,0.903570476190476,948749.0,441,4,0,0.0,39,38,1.040050152390402,0.0433029232461065,2025-06,-0.2040816326530612,0,0,99868.31578947368,0,0,4.14127813007164,RS005,37.0,0,0,NORMAL
2065185061790013,1,1,21,F,RS004,J18.9,93.94,3,2,2,7435850,2025-05-12,2025-06-21,manual,4200000,1.7704404761904762,3717925.0,40,6,0,292.0,43,39,1.0020465598775556,0.0380955711749404,2025-06,-0.159090909090909,0,0,190662.8205128205,0,0,4.144682110587729,RS004,16.0,0,0,NORMAL
9951806040781908,1,0,86,F,RS005,H25.9,13.5,3,4,0,8954012,2025-06-04,2025-06-21,auto,7500000,1.193868266666667,2238503.0,17,3,0,0.0,39,38,1.040050152390402,0.0498477608980159,2025-06,-0.2040816326530612,0,0,235631.8947368421,0,0,4.14127813007164,RS005,37.0,0,0,NORMAL
0070748916928911,1,1,38,M,RS002,Z34.0,73.0,2,3,2,9027752,2025-03-29,2025-06-21,auto,800000,11.28469,3009250.6666666665,84,4,0,87.0,46,37,0.8596363164695896,0.0319056695324624,2025-06,-0.0465116279069767,0,0,243993.2972972973,0,0,4.189745699187344,RS002,51.0,0,0,MEDIUM
6425859559674433,0,1,88,F,RS003,I10,99.04,2,2,3,624664,2025-06-14,2025-06-21,auto,2000000,0.312332,312332.0,7,6,0,95.0,42,39,1.0535576432228166,0.1478782602842437,2025-06,-0.2241379310344827,0,0,16017.02564102564,0,0,4.205157410650728,RS003,23.0,0,0,NORMAL
2968950884079623,0,1,86,M,RS003,O80,72.0,1,1,2,9762554,2025-05-08,2025-06-21,auto,3500000,2.789301142857143,9762554.0,44,4,0,205.0,42,39,1.0535576432228166,0.1103545797516119,2025-06,-0.2241379310344827,0,0,250321.89743589744,0,0,4.205157410650728,RS003,52.0,0,0,MEDIUM
2152251499555943,1,0,12,F,RS003,O80,72.0,1,2,2,9645840,2024-01-20,2025-06-21,manual,3500000,2.7559542857142856,4822920.0,518,6,0,161.0,42,39,1.0535576432228166,0.0275114729295276,2025-06,-0.2241379310344827,0,0,247329.2307692308,0,0,4.205157410650728,RS003,57.0,0,0,MEDIUM
1877260510700457,1,1,55,F,RS006,H25.9,13.5,3,4,0,5657531,2024-10-01,2025-06-21,manual,7500000,0.7543374666666667,1414382.75,263,8,0,37.0,35,32,0.9113429635844886,0.0214693297565729,2025-06,-0.1081081081081081,0,0,176797.84375,0,0,4.188377225684983,RS006,12.0,0,0,NORMAL
6647560921597248,1,0,25,M,RS002,Z00.0,93.99,2,4,0,7348973,2024-12-11,2025-06-21,manual,700000,10.498532857142855,1837243.25,192,2,0,108.0,46,37,0.8596363164695896,0.1435308559967043,2025-06,-0.0465116279069767,0,0,198620.8918918919,0,0,4.189745699187344,RS002,63.0,0,0,MEDIUM
3844135810368627,0,1,40,F,RS002,J18.9,93.94,2,3,1,9733993,2024-06-05,2025-06-21,auto,4200000,2.317617380952381,3244664.333333333,381,2,0,0.0,46,37,0.8596363164695896,0.1392507648100915,2025-06,-0.0465116279069767,0,0,263080.8918918919,0,0,4.189745699187344,RS002,33.0,0,0,NORMAL
8358699401283274,0,1,77,M,RS005,E11,99.1,3,1,2,7513176,2025-06-05,2025-06-21,auto,2500000,3.0052704,7513176.0,16,5,0,142.0,39,38,1.040050152390402,0.1102134467663203,2025-06,-0.2040816326530612,0,0,197715.15789473685,0,0,4.14127813007164,RS005,62.0,0,0,MEDIUM
5929183259909205,1,0,89,M,RS002,K29.7,45.16,1,2,2,7622539,2025-02-04,2025-06-21,manual,1700000,4.483846470588236,3811269.5,137,5,1,25.0,46,37,0.8596363164695896,0.0377864220194649,2025-06,-0.0465116279069767,0,0,206014.5675675676,0,0,4.189745699187344,RS002,71.0,0,0,HIGH
2917771809959023,1,0,85,M,RS007,M54.5,93.39,3,4,0,6528251,2025-03-06,2025-06-21,auto,1800000,3.626806111111111,1632062.75,107,3,0,113.0,61,51,1.0592012001907063,0.0200295149683732,2025-06,0.1296296296296295,0,0,128004.92156862744,0,0,4.175275247137288,RS007,71.0,0,0,HIGH
2339168964872969,0,0,88,M,RS007,I10,99.04,1,1,3,7102787,2025-05-30,2025-06-21,auto,2000000,3.5513935,7102787.0,22,4,0,91.0,61,51,1.0592012001907063,0.0485525407172939,2025-06,0.1296296296296295,0,0,139270.33333333334,0,0,4.175275247137288,RS007,82.0,0,0,HIGH
5206406032422130,0,1,41,F,RS009,H25.9,13.4,1,2,0,3178228,2025-01-30,2025-06-23,manual,7500000,0.4237637333333333,1589114.0,144,4,0,331.0,50,48,1.0510847174228308,0.1168175951118899,2025-06,-0.0408163265306122,0,0,66213.08333333333,0,0,4.196372502468529,RS009,27.0,0,0,NORMAL
0862474262087548,1,1,25,F,RS002,R10.4,45.23,2,3,0,3159630,2025-04-03,2025-06-23,auto,1200000,2.633025,1053210.0,81,6,0,222.0,44,37,0.8596363164695896,0.0779807504845342,2025-06,-0.0465116279069767,0,0,85395.4054054054,0,0,4.189745699187344,RS002,37.0,0,0,NORMAL
8714125534531374,0,0,17,F,RS007,Z00.0,93.99,3,3,1,4874527,2024-10-25,2025-06-23,auto,700000,6.96361,1624842.3333333333,241,8,0,49.0,56,47,1.0592012001907063,0.1389501999071785,2025-06,0.1296296296296295,0,0,103713.34042553192,0,0,4.175275247137288,RS007,86.0,0,0,HIGH
3236947014334971,1,1,18,M,RS008,J18.9,96.04,2,2,0,9058572,2024-11-16,2025-06-23,manual,4200000,2.156802857142857,4529286.0,219,3,0,86.0,56,50,1.104849771616958,0.1285465921387851,2025-06,0.4146341463414633,0,0,181171.44,0,0,4.187444153526895,RS008,21.0,0,0,NORMAL
8144868378157606,1,1,50,M,RS008,Z00.0,93.99,1,2,1,6536932,2024-07-10,2025-06-23,auto,700000,9.338474285714286,3268466.0,348,4,0,68.0,56,50,1.104849771616958,0.1123456950926032,2025-06,0.4146341463414633,0,0,130738.64,0,0,4.187444153526895,RS008,53.0,0,2,MEDIUM
4653402050678629,1,1,20,F,RS010,M54.5,93.39,3,4,1,2922602,2025-01-14,2025-06-23,auto,1800000,1.6236677777777777,730650.5,160,0,0,0.0,49,41,0.9678735089127852,0.0211915215238961,2025-06,0.2368421052631579,0,0,71282.9756097561,0,0,4.1682773779312186,RS010,13.0,0,0,NORMAL
5929183259909205,1,0,89,M,RS002,K29.7,45.16,3,3,4,2666136,2024-06-06,2025-06-23,manual,1700000,1.568315294117647,888712.0,382,5,2,2.0,44,37,0.8596363164695896,0.0440672807490205,2025-06,-0.0465116279069767,0,0,72057.72972972973,1,3,4.189745699187344,RS002,65.0,0,0,MEDIUM
0662808220240164,1,0,76,F,RS010,J45.9,93.96,3,2,0,9767275,2025-05-19,2025-06-23,manual,2300000,4.246641304347826,4883637.5,35,2,0,391.0,49,41,0.9678735089127852,0.0507623070911011,2025-06,0.2368421052631579,0,0,238226.21951219512,0,0,4.1682773779312186,RS010,63.0,0,0,MEDIUM
1878018209649970,1,0,62,M,RS001,R10.4,45.23,3,3,0,7595841,2025-03-04,2025-06-23,auto,1200000,6.3298675,2531947.0,111,1,0,53.0,41,41,0.9503571663118672,0.1312098759214309,2025-06,0.1891891891891892,0,0,185264.41463414635,0,0,4.205689378474635,RS001,63.0,0,0,MEDIUM
0774406798068203,1,1,19,M,RS010,O80,72.0,1,2,2,6233850,2024-01-05,2025-06-23,auto,3500000,1.7811,3116925.0,535,3,0,0.0,49,41,0.9678735089127852,0.1356673687383994,2025-06,0.2368421052631579,0,0,152045.1219512195,0,0,4.1682773779312186,RS010,21.0,0,0,NORMAL
5210376082078071,1,0,71,F,RS001,Z00.0,93.99,3,3,2,4247454,2024-11-21,2025-06-23,auto,700000,6.067791428571429,1415818.0,214,3,0,73.0,41,41,0.9503571663118672,0.0816425977813522,2025-06,0.1891891891891892,0,0,103596.43902439025,0,0,4.205689378474635,RS001,71.0,0,0,HIGH
1615351030443152,0,0,40,F,RS005,M54.5,93.39,1,1,1,1806231,2025-06-06,2025-06-23,auto,1800000,1.0034616666666667,1806231.0,17,2,0,276.0,38,37,1.040050152390402,0.0352816690195285,2025-06,-0.2040816326530612,0,0,48817.05405405405,0,0,4.14127813007164,RS005,35.0,0,0,NORMAL
5660609821381539,1,1,24,M,RS003,N39.0,57.94,3,3,2,577644,2025-06-06,2025-06-23,manual,2200000,0.2625654545454545,192548.0,17,3,1,23.0,42,39,1.0535576432228166,0.0510934135480703,2025-06,-0.2241379310344827,0,0,14811.384615384615,0,0,4.205157410650728,RS003,8.0,0,0,NORMAL
8771264180932066,1,1,11,M,RS003,Z34.0,73.0,3,2,2,3754333,2025-05-07,2025-06-23,auto,800000,4.69291625,1877166.5,47,5,0,51.0,42,39,1.0535576432228166,0.0384924179293355,2025-06,-0.2241379310344827,0,0,96264.94871794872,0,0,4.205157410650728,RS003,51.0,0,0,MEDIUM
7751174970470632,1,0,76,M,RS004,N39.0,57.94,1,1,0,9351004,2025-05-01,2025-06-23,auto,2200000,4.250456363636364,9351004.0,53,4,0,83.0,41,38,1.0020465598775556,0.0777256873962863,2025-06,-0.159090909090909,0,0,246079.05263157896,0,0,4.144682110587729,RS004,71.0,0,0,HIGH
4877099217362601,1,1,83,M,RS001,R50.9,99.19,2,2,0,2002235,2024-04-20,2025-06-23,auto,1000000,2.002235,1001117.5,429,1,0,0.0,41,41,0.9503571663118672,0.111475521719403,2025-06,0.1891891891891892,0,0,48835.0,0,0,4.205689378474635,RS001,18.0,0,0,NORMAL
3901752541080306,0,1,75,M,RS005,E11,99.1,2,2,0,9334953,2025-05-01,2025-06-24,auto,2500000,3.7339812,4667476.5,54,0,0,0.0,42,41,1.040050152390402,0.0202589775784791,2025-06,-0.2040816326530612,0,0,227681.78048780488,0,0,4.14127813007164,RS005,63.0,0,0,MEDIUM
3348819115017805,1,1,38,F,RS003,Z34.0,73.0,2,1,2,8548143,2025-01-13,2025-06-24,auto,800000,10.68517875,8548143.0,162,5,0,73.0,43,40,1.0535576432228166,0.0357800421249157,2025-06,-0.2241379310344827,0,0,213703.575,0,0,4.205157410650728,RS003,51.0,0,0,MEDIUM
2400375698238808,1,1,59,M,RS005,J18.9,96.04,1,2,1,7179319,2025-04-22,2025-06-24,manual,4200000,1.709361666666667,3589659.5,63,1,0,235.0,42,41,1.040050152390402,0.0414869837185844,2025-06,-0.2040816326530612,0,0,175105.34146341463,0,0,4.14127813007164,RS005,8.0,0,0,NORMAL
2652008244739909,1,1,34,F,RS008,K21.0,45.16,2,1,1,7441443,2025-05-22,2025-06-24,manual,1400000,5.315316428571428,7441443.0,33,2,0,235.0,58,52,1.104849771616958,0.1156696528286133,2025-06,0.4146341463414633,0,0,143104.67307692306,0,0,4.187444153526895,RS008,43.0,0,0,MEDIUM
2679857133040929,1,1,85,M,RS007,M54.5,93.39,3,3,0,2223775,2024-05-23,2025-06-24,manual,1800000,1.2354305555555556,741258.3333333334,397,3,0,75.0,59,49,1.0592012001907063,0.1164979900933031,2025-06,0.1296296296296295,0,0,45383.16326530613,0,0,4.175275247137288,RS007,16.0,0,0,NORMAL
7961380586943188,1,1,35,M,RS007,H25.9,13.5,3,3,0,6729480,2024-11-20,2025-06-24,manual,7500000,0.897264,2243160.0,216,3,0,126.0,59,49,1.0592012001907063,0.0418158974339837,2025-06,0.1296296296296295,0,0,137336.32653061225,0,0,4.175275247137288,RS007,12.0,0,0,NORMAL
7757814550842025,1,1,71,F,RS005,R10.4,45.23,1,4,1,5817004,2024-06-04,2025-06-24,auto,1200000,4.847503333333333,1454251.0,385,5,0,0.0,42,41,1.040050152390402,0.1152121363775892,2025-06,-0.2040816326530612,0,0,141878.1463414634,0,0,4.14127813007164,RS005,56.0,0,0,MEDIUM
4319199258743138,1,1,63,F,RS005,K29.7,45.16,3,2,4,9506516,2025-06-11,2025-06-24,manual,1700000,5.592068235294118,4753258.0,13,3,0,67.0,42,41,1.040050152390402,0.1134361503209589,2025-06,-0.2040816326530612,0,0,231866.24390243905,0,0,4.14127813007164,RS005,47.0,0,0,MEDIUM
6397041632022374,1,0,48,F,RS004,K21.0,45.16,3,1,2,5209478,2025-06-13,2025-06-24,auto,1400000,3.7210557142857135,5209478.0,11,4,1,6.0,43,39,1.0020465598775556,0.1014104617847383,2025-06,-0.159090909090909,0,0,133576.35897435897,0,0,4.144682110587729,RS004,67.0,0,0,HIGH
0658085255658240,1,1,18,F,RS008,K29.7,45.16,1,3,1,2267197,2024-03-16,2025-06-24,manual,1700000,1.333645294117647,755732.3333333334,465,4,0,132.0,58,52,1.104849771616958,0.0346254069684621,2025-06,0.4146341463414633,0,0,43599.94230769231,0,0,4.187444153526895,RS008,16.0,0,0,NORMAL
8250707598648790,0,1,30,M,RS004,A09,45.23,2,4,1,6496062,2025-01-03,2025-06-24,manual,1300000,4.996970769230769,1624015.5,172,1,0,292.0,43,39,1.0020465598775556,0.0835567181330186,2025-06,-0.159090909090909,0,0,166565.6923076923,0,0,4.144682110587729,RS004,58.0,0,0,MEDIUM
0443715416344517,0,1,18,F,RS007,O80,72.0,3,3,2,745491,2025-03-11,2025-06-24,manual,3500000,0.2129974285714285,248497.0,105,5,2,15.0,59,49,1.0592012001907063,0.1297043234600207,2025-06,0.1296296296296295,0,0,15214.102040816326,0,0,4.175275247137288,RS007,41.0,0,0,MEDIUM
5073989243897452,1,0,84,F,RS001,J00,93.9,1,3,2,1418356,2024-07-16,2025-06-24,manual,500000,2.836712,472785.3333333333,343,4,0,42.0,43,43,0.9503571663118672,0.0327184408846301,2025-06,0.1891891891891892,0,0,32985.023255813954,0,0,4.205689378474635,RS001,57.0,0,0,MEDIUM
5391998526778567,1,1,38,M,RS010,E11,99.1,1,1,3,7886897,2024-03-16,2025-06-24,auto,2500000,3.1547588,7886897.0,465,2,0,0.0,52,43,0.9678735089127852,0.1446731428764855,2025-06,0.2368421052631579,0,0,183416.2093023256,0,0,4.1682773779312186,RS010,48.0,0,0,MEDIUM
7089382460588750,0,1,67,M,RS010,J45.9,93.96,2,3,0,4041874,2025-01-23,2025-06-24,manual,2300000,1.7573365217391304,1347291.3333333333,152,9,1,20.0,52,43,0.9678735089127852,0.0997422400478822,2025-06,0.2368421052631579,0,0,93997.06976744186,0,0,4.1682773779312186,RS010,31.0,0,0,NORMAL
8423103074066586,0,0,83,M,RS001,E11,99.1,1,1,2,4626708,2024-12-02,2025-06-24,manual,2500000,1.8506832,4626708.0,204,5,0,237.0,43,43,0.9503571663118672,0.0839100637651882,2025-06,0.1891891891891892,0,0,107597.86046511628,0,0,4.205689378474635,RS001,51.0,0,0,MEDIUM
4228289083886939,0,1,12,F,RS010,J18.9,96.04,2,4,0,8832197,2025-05-13,2025-06-24,manual,4200000,2.1029040476190475,2208049.25,42,7,0,134.0,52,43,0.9678735089127852,0.0461818833632053,2025-06,0.2368421052631579,0,0,205399.9302325581,0,0,4.1682773779312186,RS010,36.0,0,0,NORMAL
0945044586922859,1,0,85,M,RS006,A09,45.23,2,3,0,474186,2024-03-02,2025-06-25,manual,1300000,0.3647584615384615,158062.0,480,3,0,260.0,35,32,0.9113429635844886,0.1223583545594055,2025-06,-0.1081081081081081,0,0,14818.3125,0,0,4.188377225684983,RS010,44.0,0,6,MEDIUM
7589194594548875,0,1,77,F,RS005,Z00.0,93.99,1,2,1,5996067,2025-04-05,2025-06-25,manual,700000,8.56581,2998033.5,81,5,0,302.0,41,40,1.040050152390402,0.0409771641371998,2025-06,-0.2040816326530612,0,0,149901.675,0,0,4.14127813007164,RS005,66.0,0,0,HIGH
5563390473309128,1,0,14,F,RS007,R50.9,99.19,2,2,0,4518437,2025-06-09,2025-06-25,manual,1000000,4.518437,2259218.5,16,8,0,82.0,58,50,1.0592012001907063,0.0287886174314098,2025-06,0.1296296296296295,0,0,90368.74,0,0,4.175275247137288,RS007,67.0,0,0,HIGH
2442559773155214,1,0,27,M,RS007,M54.5,93.39,2,3,0,9746905,2024-11-27,2025-06-25,auto,1800000,5.414947222222223,3248968.333333333,210,3,0,0.0,58,50,1.0592012001907063,0.0356472649072981,2025-06,0.1296296296296295,0,0,194938.1,0,0,4.175275247137288,RS007,76.0,0,0,HIGH
3062507910450374,1,0,57,F,RS010,J18.9,96.04,1,3,0,5515763,2024-01-11,2025-06-25,auto,4200000,1.3132769047619048,1838587.6666666667,531,5,0,103.0,53,43,0.9678735089127852,0.0540172776628758,2025-06,0.2368421052631579,0,0,128273.55813953489,0,0,4.1682773779312186,RS010,36.0,0,0,NORMAL
