NIK,NIK_valid,biometric_flag,age,gender,provider_id,diagnosis_code,procedure_code,num_diagnoses,num_procedures,length_of_stay,total_claim_amount,service_date,claim_date,verification_method,tarif_standar_diagnosis,diagnosis_cost_ratio,avg_cost_per_procedure,verification_delay_days,duplicate_ID_count,duplicate_ID_count_month,time_between_admissions,num_claims_last_30d_by_provider,num_unique_patients_last_30d,provider_claim_rate_vs_peer,claim_rejection_rate_provider,year_month,month_over_month_claim_growth,sudden_spike_flag,new_provider_month_flag,avg_claim_per_patient,claim_fragmentation,claim_fragmentation_score,service_mix_index,provider_id_default,fraud_label
0487521962762816,1,1,18,F,RS005,O80,72.0,2,3,2,3950103,2024-09-26,2025-05-30,auto,3500000,1.1286008571428572,1316701.0,246,2,0,132.0,53,48,1.0680975958504708,0.0979092750981269,2025-05,0.3095238095238095,0,0,82293.8125,0,0,4.221995428937814,RS005,NORMAL
8827045452732691,1,0,31,M,RS005,H25.9,13.1,2,3,0,6331871,2025-01-03,2025-05-30,manual,7500000,0.8442494666666667,2110623.6666666665,147,3,0,55.0,53,48,1.0680975958504708,0.0791723589253753,2025-05,0.3095238095238095,0,0,131913.97916666666,0,0,4.221995428937814,RS005,NORMAL
3863396820447890,1,1,10,F,RS006,R50.9,99.19,3,3,0,9999085,2024-04-10,2025-05-30,auto,1000000,9.999085,3333028.333333333,415,2,1,18.0,58,51,0.9368320528657004,0.0959906047237295,2025-05,0.25,0,0,196060.49019607843,0,0,4.176435992934502,RS006,MEDIUM
7386173404836002,1,1,15,M,RS001,J45.9,93.96,3,2,2,9466320,2025-04-19,2025-05-30,manual,2300000,4.115791304347826,4733160.0,41,3,1,18.0,69,56,1.131614360602141,0.0252947443014661,2025-05,0.5106382978723405,0,0,169041.42857142858,0,0,4.185516708138293,RS001,MEDIUM
6247945305457062,1,1,85,F,RS007,O80,72.0,3,1,2,8555580,2024-01-27,2025-05-30,auto,3500000,2.4444514285714285,8555580.0,489,4,0,146.0,42,38,0.90376814931519,0.0360221695572316,2025-05,0.131578947368421,0,0,225146.84210526315,0,0,4.2002148790873735,RS005,NORMAL
4272631961327563,0,1,61,M,RS007,I10,99.04,1,4,4,3990452,2025-03-08,2025-05-30,auto,2000000,1.995226,997613.0,83,4,0,71.0,42,38,0.90376814931519,0.0829018284523605,2025-05,0.131578947368421,0,0,105011.8947368421,0,0,4.2002148790873735,RS007,NORMAL
2095170039431707,0,1,71,M,RS001,K29.7,45.16,2,4,2,8379276,2025-05-14,2025-05-30,manual,1700000,4.928985882352941,2094819.0,16,4,0,184.0,69,56,1.131614360602141,0.0259803434628278,2025-05,0.5106382978723405,0,0,149629.92857142858,0,0,4.185516708138293,RS001,MEDIUM
4545271230814357,1,1,52,M,RS004,J45.9,93.96,1,2,0,497526,2024-05-18,2025-05-30,auto,2300000,0.216315652173913,248763.0,377,2,0,0.0,55,49,1.1389042610267026,0.1382926087010709,2025-05,0.2608695652173913,0,0,10153.591836734691,0,0,4.188037474678279,RS004,NORMAL
2045574988312742,0,1,48,F,RS009,J00,93.9,1,1,0,9890728,2025-02-24,2025-05-31,auto,500000,19.781456,9890728.0,96,3,0,261.0,49,46,1.0155684623586911,0.1089471797745032,2025-05,0.625,0,0,215015.8260869565,0,0,4.197279633467612,RS009,HIGH
5140743779299850,0,1,43,F,RS006,I10,99.04,3,2,1,7104990,2024-12-03,2025-05-31,auto,2000000,3.552495,3552495.0,179,1,0,222.0,60,53,0.9368320528657004,0.0280647792717416,2025-05,0.25,0,0,134056.4150943396,0,0,4.176435992934502,RS006,MEDIUM
9270727056704384,1,1,76,M,RS006,R10.4,45.23,3,3,2,8207548,2025-03-21,2025-05-31,manual,1200000,6.839623333333333,2735849.333333333,71,3,1,23.0,60,53,0.9368320528657004,0.0641096847502437,2025-05,0.25,0,0,154859.3962264151,0,0,4.176435992934502,RS006,MEDIUM
3440914394530166,1,1,21,F,RS008,O80,72.0,2,2,2,4949679,2024-11-22,2025-05-31,auto,3500000,1.414194,2474839.5,190,1,0,0.0,72,65,1.0265457874193042,0.0234590875900989,2025-05,0.7804878048780488,0,0,76148.9076923077,0,0,4.132381893114696,RS008,NORMAL
4122659775484940,1,1,42,F,RS008,Z00.0,93.99,3,3,0,4302210,2024-12-20,2025-05-31,auto,700000,6.146014285714286,1434070.0,162,1,0,145.0,72,65,1.0265457874193042,0.1155797073532075,2025-05,0.7804878048780488,0,0,66187.84615384616,0,0,4.132381893114696,RS008,MEDIUM
4325763296609102,1,1,11,M,RS008,J45.9,93.96,2,3,0,8345524,2024-09-06,2025-05-31,manual,2300000,3.628488695652174,2781841.333333333,267,3,0,135.0,72,65,1.0265457874193042,0.1013344886823889,2025-05,0.7804878048780488,0,0,128392.67692307691,0,0,4.132381893114696,RS008,MEDIUM
5835183717155751,1,0,89,M,RS008,A09,45.23,2,3,0,655122,2024-08-02,2025-05-31,manual,1300000,0.50394,218374.0,302,2,0,0.0,72,65,1.0265457874193042,0.0954982798772356,2025-05,0.7804878048780488,0,0,10078.8,0,0,4.132381893114696,RS008,NORMAL
6207394413421658,1,1,51,F,RS008,J18.9,93.94,3,1,0,3541661,2024-05-09,2025-05-31,manual,4200000,0.8432526190476191,3541661.0,387,3,0,0.0,72,65,1.0265457874193042,0.116418936768937,2025-05,0.7804878048780488,0,0,54487.09230769231,0,0,4.132381893114696,RS008,NORMAL
8487274383546679,1,0,67,F,RS008,I25.1,99.24,2,2,1,4186302,2024-02-24,2025-05-31,auto,5000000,0.8372604,2093151.0,462,2,0,0.0,72,65,1.0265457874193042,0.1077800088830648,2025-05,0.7804878048780488,0,0,64404.64615384615,0,0,4.132381893114696,RS008,NORMAL
1000910596551954,0,0,70,M,RS002,H25.9,13.5,2,2,0,3588569,2025-03-31,2025-05-31,auto,7500000,0.4784758666666667,1794284.5,61,6,2,17.0,46,38,1.0391230455674134,0.0635654510536884,2025-05,0.2432432432432432,0,0,94436.02631578948,0,0,4.200547839995615,RS002,MEDIUM
8571711790200830,1,1,50,F,RS002,O80,72.0,2,4,2,7012171,2024-07-27,2025-05-31,auto,3500000,2.0034774285714287,1753042.75,308,6,0,52.0,46,38,1.0391230455674134,0.116656073317909,2025-05,0.2432432432432432,0,0,184530.81578947368,0,0,4.200547839995615,RS002,NORMAL
8944836216071900,0,1,39,M,RS008,K21.0,45.16,1,1,2,759683,2025-05-14,2025-05-31,auto,1400000,0.5426307142857143,759683.0,17,3,0,173.0,72,65,1.0265457874193042,0.0467646584631817,2025-05,0.7804878048780488,0,0,11687.430769230768,0,0,4.132381893114696,RS008,NORMAL
3369253369069562,1,1,55,F,RS009,I10,99.04,3,3,1,5080865,2025-03-25,2025-05-31,auto,2000000,2.5404325,1693621.6666666667,67,4,0,39.0,49,46,1.0155684623586911,0.0464564440831452,2025-05,0.625,0,0,110453.58695652174,0,0,4.197279633467612,RS009,NORMAL
7886179660491873,0,0,54,F,RS010,N39.0,57.98,1,1,2,3616850,2024-03-18,2025-05-31,auto,2200000,1.6440227272727272,3616850.0,439,3,0,142.0,33,30,0.8937543008399227,0.0236648742581388,2025-05,0.1935483870967742,0,0,120561.66666666669,0,0,4.194546355512187,RS010,MEDIUM
3125702526543398,1,0,85,M,RS008,Z00.0,93.99,2,2,0,8307551,2025-01-06,2025-05-31,manual,700000,11.86793,4153775.5,145,2,0,229.0,72,65,1.0265457874193042,0.0556476755861391,2025-05,0.7804878048780488,0,0,127808.47692307692,0,0,4.132381893114696,RS008,MEDIUM
2657372287960431,1,0,25,M,RS009,H25.9,13.1,2,4,0,6191750,2025-01-25,2025-05-31,manual,7500000,0.8255666666666667,1547937.5,126,2,0,0.0,49,46,1.0155684623586911,0.1347173548751856,2025-05,0.625,0,0,134603.26086956522,0,0,4.197279633467612,RS009,NORMAL
1206640953745033,1,0,27,M,RS009,I10,99.04,2,4,3,6652055,2025-04-01,2025-05-31,auto,2000000,3.3260275,1663013.75,60,2,0,0.0,49,46,1.0155684623586911,0.1314035168830204,2025-05,0.625,0,0,144609.89130434784,0,0,4.197279633467612,RS009,HIGH
1588650155015392,1,1,45,M,RS004,R10.4,87.09,1,4,2,5580457,2025-05-01,2025-05-31,auto,1200000,4.650380833333333,1395114.25,30,6,1,11.0,58,50,1.1389042610267026,0.069051347015215,2025-05,0.2608695652173913,0,0,111609.14,0,0,4.188037474678279,RS004,MEDIUM
7737742232257082,0,1,7,M,RS004,M54.5,93.39,1,1,0,1083548,2024-05-01,2025-05-31,auto,1800000,0.6019711111111111,1083548.0,395,6,1,22.0,58,50,1.1389042610267026,0.145330194143714,2025-05,0.2608695652173913,0,0,21670.96,0,0,4.188037474678279,RS004,NORMAL
3108230107333565,1,0,73,F,RS001,I25.1,99.24,2,3,3,1069091,2025-03-20,2025-05-31,auto,5000000,0.2138182,356363.6666666667,72,2,0,0.0,68,56,1.131614360602141,0.0327184408846301,2025-05,0.5106382978723405,0,0,19090.91071428572,0,0,4.185516708138293,RS001,NORMAL
8890458572613811,0,1,44,F,RS001,J00,93.9,2,1,1,401730,2024-02-05,2025-05-31,manual,500000,0.80346,401730.0,481,5,0,331.0,68,56,1.131614360602141,0.0839100637651882,2025-05,0.5106382978723405,0,0,7173.75,0,0,4.185516708138293,RS001,NORMAL
5536080130453829,1,1,61,M,RS007,R10.4,45.23,3,4,0,3309673,2024-12-26,2025-05-31,auto,1200000,2.7580608333333334,827418.25,156,2,0,173.0,42,38,0.90376814931519,0.0599982816321333,2025-05,0.131578947368421,0,0,87096.65789473684,0,0,4.2002148790873735,RS007,NORMAL
2088186843718702,1,1,20,M,RS005,J00,93.9,1,1,0,5463024,2025-01-23,2025-05-31,auto,500000,10.926048,5463024.0,128,5,1,29.0,55,49,1.0680975958504708,0.1288577203701195,2025-05,0.3095238095238095,0,0,111490.28571428572,0,0,4.221995428937814,RS005,MEDIUM
4850587547042431,1,1,74,F,RS005,E11,99.1,3,2,3,9867733,2025-01-25,2025-05-31,manual,2500000,3.9470932,4933866.5,126,4,0,39.0,55,49,1.0680975958504708,0.042064695715,2025-05,0.3095238095238095,0,0,201382.306122449,0,0,4.221995428937814,RS005,MEDIUM
6500701680322492,1,1,45,M,RS010,E11,99.1,2,1,0,7999043,2024-02-10,2025-05-31,auto,2500000,3.1996172,7999043.0,476,6,0,95.0,33,30,0.8937543008399227,0.0287088422714601,2025-05,0.1935483870967742,0,0,266634.76666666666,0,0,4.194546355512187,RS010,MEDIUM
9868037317108449,1,1,15,F,RS004,K21.0,45.16,1,3,1,8198826,2024-06-29,2025-05-31,manual,1400000,5.856304285714286,2732942.0,336,6,0,92.0,58,50,1.1389042610267026,0.0316076381883244,2025-05,0.2608695652173913,0,0,163976.52,0,0,4.188037474678279,RS004,MEDIUM
1768728326038367,1,1,20,F,RS010,E66.9,99.28,3,1,0,3921711,2024-05-01,2025-05-31,manual,1000000,3.921711,3921711.0,395,4,0,107.0,33,30,0.8937543008399227,0.0540172776628758,2025-05,0.1935483870967742,0,0,130723.7,0,0,4.194546355512187,RS010,MEDIUM
4705770077656530,0,1,45,F,RS003,K21.0,45.16,1,3,4,1161093,2024-10-18,2025-05-31,manual,1400000,0.8293521428571429,387031.0,225,1,0,0.0,36,35,0.8457919841544634,0.1263120928814028,2025-05,0.2258064516129032,0,0,33174.08571428571,0,0,4.217898747374582,RS003,NORMAL
2550310383756406,1,1,57,M,RS010,J00,93.9,1,3,0,4492099,2025-05-30,2025-06-01,auto,500000,8.984198,1497366.3333333333,2,4,0,109.0,34,31,0.8937543008399227,0.0518168603528005,2025-06,-0.0270270270270269,0,0,144906.4193548387,0,0,4.194546355512187,RS010,MEDIUM
6321337633047226,1,1,60,M,RS007,K21.0,45.16,1,4,0,7582132,2025-05-30,2025-06-01,manual,1400000,5.415808571428571,1895533.0,2,4,0,94.0,40,36,0.90376814931519,0.1403877427763745,2025-06,-0.1860465116279069,0,0,210614.77777777772,0,0,4.2002148790873735,RS007,MEDIUM
9732458967890419,1,1,79,M,RS001,K29.7,45.16,1,2,0,5868014,2024-05-07,2025-06-02,manual,1700000,3.4517729411764706,2934007.0,391,4,0,117.0,65,54,1.131614360602141,0.0764007144009365,2025-06,-0.2253521126760563,0,0,108666.92592592593,0,0,4.185516708138293,RS001,MEDIUM
0771642427613130,1,1,40,F,RS008,J18.9,96.04,3,3,0,9801629,2024-11-14,2025-06-02,auto,4200000,2.3337211904761905,3267209.6666666665,200,6,1,14.0,67,61,1.0265457874193042,0.0658225361026356,2025-06,-0.3287671232876712,0,0,160682.44262295082,0,0,4.132381893114696,RS008,NORMAL
7681562024027711,0,0,90,F,RS009,N39.0,57.94,2,1,5,8592299,2024-10-26,2025-06-02,manual,2200000,3.905590454545455,8592299.0,219,3,0,303.0,47,45,1.0155684623586911,0.1335369453193869,2025-06,-0.0769230769230768,0,0,190939.97777777776,0,0,4.197279633467612,RS009,HIGH
3729451114764061,1,0,12,F,RS001,H25.9,13.1,1,3,0,7335138,2024-04-30,2025-06-02,manual,7500000,0.9780184,2445046.0,398,3,0,440.0,65,54,1.131614360602141,0.0815513302014735,2025-06,-0.2253521126760563,0,0,135835.88888888888,0,0,4.185516708138293,RS001,NORMAL
8807876339093834,1,1,31,F,RS001,O80,72.0,1,1,2,4397862,2024-08-23,2025-06-02,manual,3500000,1.256532,4397862.0,283,6,1,24.0,65,54,1.131614360602141,0.0425162430883019,2025-06,-0.2253521126760563,0,0,81441.88888888889,0,0,4.185516708138293,RS001,NORMAL
3893037865770408,1,1,8,F,RS002,R50.9,99.19,2,3,0,1271189,2024-10-18,2025-06-02,auto,1000000,1.271189,423729.6666666667,227,3,0,128.0,42,35,1.0391230455674134,0.1263357131354781,2025-06,-0.1304347826086956,0,0,36319.68571428571,0,0,4.200547839995615,RS007,NORMAL
0429671617048262,0,1,33,F,RS002,M54.5,93.39,1,2,2,6192209,2025-03-04,2025-06-02,auto,1800000,3.440116111111111,3096104.5,90,4,0,60.0,42,35,1.0391230455674134,0.04089878648628,2025-06,-0.1304347826086956,0,0,176920.25714285715,0,0,4.200547839995615,RS002,HIGH
3561213450759841,0,1,52,M,RS005,J45.9,93.96,1,3,2,1667571,2024-06-28,2025-06-02,auto,2300000,0.7250308695652173,555857.0,339,2,1,10.0,54,48,1.0680975958504708,0.0224888328395887,2025-06,-0.2181818181818181,0,0,34741.0625,0,0,4.221995428937814,RS005,NORMAL
3415350375992744,1,1,9,F,RS004,O80,72.0,3,1,2,5933538,2024-06-19,2025-06-02,manual,3500000,1.6952965714285717,5933538.0,348,3,1,5.0,59,50,1.1389042610267026,0.1093125046454215,2025-06,0.0862068965517242,0,0,118670.76,1,1,4.188037474678279,RS004,NORMAL
4881323969410829,0,0,44,F,RS004,Z00.0,93.99,3,2,0,1430058,2025-03-21,2025-06-02,auto,700000,2.04294,715029.0,73,5,0,167.0,59,50,1.1389042610267026,0.0841958252594007,2025-06,0.0862068965517242,0,0,28601.16,0,0,4.188037474678279,RS008,MEDIUM
1764240686273313,1,1,77,M,RS007,M54.5,93.39,1,2,0,867598,2024-05-15,2025-06-02,manual,1800000,0.4819988888888888,433799.0,383,4,0,112.0,41,37,0.90376814931519,0.0410202919256182,2025-06,-0.1860465116279069,0,0,23448.5945945946,0,0,4.2002148790873735,RS007,NORMAL
3857188412076817,1,0,87,M,RS001,J18.9,93.94,1,1,1,8181941,2025-04-11,2025-06-03,auto,4200000,1.9480811904761903,8181941.0,53,3,0,69.0,66,55,1.131614360602141,0.0718056154716585,2025-06,-0.2253521126760563,0,0,148762.56363636363,0,0,4.185516708138293,RS001,NORMAL
2467885337565752,0,1,14,M,RS003,I25.1,36.15,3,4,5,6456996,2025-03-01,2025-06-03,auto,5000000,1.2913992,1614249.0,94,2,0,0.0,36,35,0.8457919841544634,0.0477564776203873,2025-06,0.0,0,0,184485.6,0,0,4.217898747374582,RS003,NORMAL
4811871642648489,1,0,83,M,RS005,K21.0,45.16,3,2,2,9178759,2025-05-17,2025-06-03,auto,1400000,6.556256428571428,4589379.5,17,3,0,248.0,57,50,1.0680975958504708,0.1212833362314523,2025-06,-0.2181818181818181,0,0,183575.18,0,0,4.221995428937814,RS005,HIGH
6862512011531669,0,1,66,M,RS008,Z00.0,93.99,1,1,0,6829189,2024-04-26,2025-06-03,manual,700000,9.755984285714286,6829189.0,403,4,0,222.0,69,63,1.0265457874193042,0.0368814117443245,2025-06,-0.3287671232876712,0,0,108399.8253968254,0,0,4.132381893114696,RS008,HIGH
3499318732286346,1,1,63,M,RS008,R50.9,99.19,1,3,1,7798145,2025-02-26,2025-06-03,auto,1000000,7.798145,2599381.6666666665,97,3,0,0.0,69,63,1.0265457874193042,0.0363943184182212,2025-06,-0.3287671232876712,0,0,123780.07936507936,0,0,4.132381893114696,RS008,MEDIUM
4727826253056129,0,0,38,M,RS010,Z00.0,93.99,1,4,0,1538641,2025-05-07,2025-06-03,manual,700000,2.198058571428572,384660.25,27,6,0,305.0,31,29,0.8937543008399227,0.1345931565465583,2025-06,-0.0270270270270269,0,0,53056.58620689655,0,0,4.194546355512187,RS010,MEDIUM
6713021505662344,1,1,9,M,RS005,R50.9,99.19,2,3,1,5529204,2024-04-29,2025-06-03,auto,1000000,5.529204,1843068.0,400,7,0,138.0,57,50,1.0680975958504708,0.09926066526984,2025-06,-0.2181818181818181,0,0,110584.08,0,0,4.221995428937814,RS005,MEDIUM
9866137637510239,1,1,86,F,RS002,Z00.0,93.99,2,4,0,4532454,2024-01-24,2025-06-03,auto,700000,6.474934285714285,1133113.5,496,3,0,0.0,44,37,1.0391230455674134,0.0859708053889087,2025-06,-0.1304347826086956,0,0,122498.75675675676,0,0,4.200547839995615,RS002,MEDIUM
6027000885549999,0,1,71,M,RS002,J00,93.9,3,1,0,6501950,2025-05-06,2025-06-03,manual,500000,13.0039,6501950.0,28,7,0,127.0,44,37,1.0391230455674134,0.1281774431345064,2025-06,-0.1304347826086956,0,0,175728.37837837837,0,0,4.200547839995615,RS002,MEDIUM
8404646540554843,1,1,65,F,RS004,O80,72.0,3,3,4,9632152,2024-05-17,2025-06-03,auto,3500000,2.7520434285714286,3210717.333333333,382,4,1,6.0,60,50,1.1389042610267026,0.0703943447092341,2025-06,0.0862068965517242,0,0,192643.04,0,0,4.188037474678279,RS004,NORMAL
8877684967139127,1,1,70,M,RS005,K29.7,45.16,1,2,0,3958702,2025-05-28,2025-06-03,manual,1700000,2.328648235294118,1979351.0,6,4,1,7.0,57,50,1.0680975958504708,0.1109531440508758,2025-06,-0.2181818181818181,0,0,79174.04,1,1,4.221995428937814,RS006,NORMAL
4858548926897241,0,0,6,F,RS006,Z03.8,93.91,2,4,0,8044908,2024-10-10,2025-06-03,manual,1200000,6.70409,2011227.0,236,2,0,47.0,58,52,0.9368320528657004,0.0857711150615426,2025-06,-0.3166666666666666,0,0,154709.76923076922,0,0,4.176435992934502,RS006,HIGH
6385962290088984,1,0,14,F,RS008,A09,45.23,2,1,2,6460667,2025-03-14,2025-06-04,manual,1300000,4.969743846153846,6460667.0,82,3,0,57.0,69,62,1.0265457874193042,0.145155235901948,2025-06,-0.3287671232876712,0,0,104204.30645161292,0,0,4.132381893114696,RS008,HIGH
1871856155345349,1,0,88,M,RS009,R50.9,99.19,3,2,0,5497645,2024-10-05,2025-06-04,manual,1000000,5.497645,2748822.5,242,2,0,50.0,49,46,1.0155684623586911,0.1355179064568298,2025-06,-0.0769230769230768,0,0,119514.02173913045,0,0,4.197279633467612,RS009,MEDIUM
0317462806141428,1,1,9,M,RS009,N39.0,57.98,2,1,0,6065953,2024-10-21,2025-06-04,auto,2200000,2.757251363636364,6065953.0,226,3,1,9.0,49,46,1.0155684623586911,0.0277690956431899,2025-06,-0.0769230769230768,0,0,131868.54347826086,0,0,4.197279633467612,RS009,NORMAL
5636269082375464,1,1,2,M,RS001,M54.5,93.39,1,1,0,8672649,2024-05-10,2025-06-04,manual,1800000,4.818138333333334,8672649.0,390,2,0,0.0,67,56,1.131614360602141,0.1000605127467881,2025-06,-0.2253521126760563,0,0,154868.73214285713,0,0,4.185516708138293,RS001,MEDIUM
1674421329270506,1,1,40,M,RS005,E11,99.1,2,3,0,1827239,2024-10-09,2025-06-04,manual,2500000,0.7308956,609079.6666666666,238,4,0,40.0,59,52,1.0680975958504708,0.1289601467485235,2025-06,-0.2181818181818181,0,0,35139.21153846154,0,0,4.221995428937814,RS005,NORMAL
6576035683862265,1,1,43,F,RS006,R50.9,99.19,3,4,0,8118073,2024-09-30,2025-06-04,auto,1000000,8.118073,2029518.25,247,2,0,0.0,59,53,0.9368320528657004,0.1055532883473439,2025-06,-0.3166666666666666,0,0,153171.18867924527,0,0,4.176435992934502,RS006,MEDIUM
3357649976743084,1,1,38,M,RS003,K21.0,45.16,2,4,2,8031939,2024-09-25,2025-06-04,manual,1400000,5.737099285714286,2007984.75,252,2,0,57.0,35,34,0.8457919841544634,0.0857608500837377,2025-06,0.0,0,0,236233.5,0,0,4.217898747374582,RS003,MEDIUM
9367137590159353,1,1,41,M,RS010,K21.0,45.16,3,3,0,7129361,2025-02-10,2025-06-04,auto,1400000,5.092400714285715,2376453.6666666665,114,4,0,90.0,30,28,0.8937543008399227,0.0740687750586762,2025-06,-0.0270270270270269,0,0,254620.0357142857,0,0,4.194546355512187,RS010,MEDIUM
7382626710142900,1,0,59,F,RS004,R10.4,45.23,3,1,0,1917659,2025-05-12,2025-06-04,auto,1200000,1.5980491666666667,1917659.0,23,2,0,99.0,62,52,1.1389042610267026,0.0417039015371358,2025-06,0.0862068965517242,0,0,36878.057692307695,0,0,4.188037474678279,RS004,NORMAL
6531254732670020,0,1,18,F,RS004,E66.9,99.28,2,3,2,8203380,2025-03-05,2025-06-04,manual,1000000,8.20338,2734460.0,91,5,0,0.0,62,52,1.1389042610267026,0.0205672250545401,2025-06,0.0862068965517242,0,0,157757.3076923077,0,0,4.188037474678279,RS004,HIGH
3166645029631921,0,1,28,F,RS004,Z00.0,93.99,2,3,1,3069944,2024-11-27,2025-06-04,auto,700000,4.385634285714286,1023314.6666666666,189,4,1,7.0,62,52,1.1389042610267026,0.111501421912463,2025-06,0.0862068965517242,0,0,59037.38461538462,0,0,4.188037474678279,RS008,HIGH
8238051599047689,1,1,74,F,RS001,J18.9,93.94,2,4,0,631425,2024-12-10,2025-06-04,manual,4200000,0.1503392857142857,157856.25,176,3,0,41.0,67,56,1.131614360602141,0.1025621746127937,2025-06,-0.2253521126760563,0,0,11275.44642857143,0,0,4.185516708138293,RS001,NORMAL
2584167558757650,1,0,13,M,RS008,J00,93.9,1,1,0,1716317,2025-05-31,2025-06-04,manual,500000,3.432634,1716317.0,4,4,1,7.0,69,62,1.0265457874193042,0.1316180139077247,2025-06,-0.3287671232876712,0,0,27682.532258064515,1,1,4.132381893114696,RS008,HIGH
0686759932621737,0,1,30,F,RS008,R10.4,87.09,3,2,0,7428803,2025-03-13,2025-06-04,auto,1200000,6.190669166666667,3714401.5,83,3,0,176.0,69,62,1.0265457874193042,0.1079054470263501,2025-06,-0.3287671232876712,0,0,119819.40322580644,0,0,4.132381893114696,RS008,HIGH
3127052948173669,1,1,89,M,RS004,K29.7,45.16,3,4,1,6889221,2024-12-26,2025-06-04,auto,1700000,4.052482941176471,1722305.25,160,3,1,27.0,62,52,1.1389042610267026,0.1022525442373181,2025-06,0.0862068965517242,0,0,132485.01923076922,0,0,4.188037474678279,RS004,MEDIUM
6555118089289008,0,1,30,M,RS005,I25.1,99.24,3,4,3,4062911,2024-11-29,2025-06-04,auto,5000000,0.8125822,1015727.75,187,3,0,183.0,59,52,1.0680975958504708,0.1449196191007472,2025-06,-0.2181818181818181,0,0,78132.90384615384,0,0,4.221995428937814,RS005,NORMAL
3188465804186084,1,0,80,M,RS005,E11,99.1,1,1,4,8343857,2024-04-12,2025-06-04,manual,2500000,3.3375428,8343857.0,418,3,0,153.0,59,52,1.0680975958504708,0.124365421527185,2025-06,-0.2181818181818181,0,0,160458.78846153847,0,0,4.221995428937814,RS005,HIGH
7843065073438614,1,1,46,F,RS009,E11,99.1,1,3,1,3047110,2025-03-14,2025-06-04,manual,2500000,1.218844,1015703.3333333334,82,2,0,95.0,49,46,1.0155684623586911,0.0627795913298946,2025-06,-0.0769230769230768,0,0,66241.52173913043,0,0,4.197279633467612,RS009,NORMAL
4695457982507706,1,1,50,M,RS006,H25.9,13.5,3,4,0,1424335,2025-05-22,2025-06-04,auto,7500000,0.1899113333333333,356083.75,13,1,0,0.0,59,53,0.9368320528657004,0.0410499908621877,2025-06,-0.3166666666666666,0,0,26874.245283018867,0,0,4.176435992934502,RS006,NORMAL
5380818416306672,1,1,72,F,RS009,R50.9,99.19,1,1,0,9190685,2025-05-07,2025-06-05,manual,1000000,9.190685,9190685.0,29,5,0,38.0,48,47,1.0155684623586911,0.0608963923438286,2025-06,-0.0769230769230768,0,0,195546.4893617021,0,0,4.197279633467612,RS009,MEDIUM
9601782874278555,1,1,87,M,RS009,E11,99.1,3,2,0,6080473,2025-04-15,2025-06-05,auto,2500000,2.4321892,3040236.5,51,5,0,86.0,48,47,1.0155684623586911,0.0865715149708263,2025-06,-0.0769230769230768,0,0,129371.7659574468,0,0,4.197279633467612,RS009,NORMAL
9730029854044707,1,1,68,M,RS006,I10,99.04,2,2,4,5620865,2024-12-03,2025-06-05,manual,2000000,2.8104325,2810432.5,184,5,1,13.0,56,49,0.9368320528657004,0.149707420571326,2025-06,-0.3166666666666666,0,0,114711.5306122449,0,0,4.176435992934502,RS006,NORMAL
4002087590544944,0,1,46,F,RS010,N39.0,57.98,2,1,1,2919260,2025-02-25,2025-06-05,manual,2200000,1.3269363636363636,2919260.0,100,5,1,28.0,30,28,0.8937543008399227,0.1136433379915791,2025-06,-0.0270270270270269,0,0,104259.28571428572,0,0,4.194546355512187,RS008,NORMAL
5378118084037219,0,1,45,F,RS010,K29.7,45.16,3,4,1,11081092,2025-03-03,2025-06-05,manual,1700000,6.518289411764706,2770273.0,94,1,0,0.0,30,28,0.8937543008399227,0.1393770545993945,2025-06,-0.0270270270270269,0,0,395753.28571428574,0,0,4.194546355512187,RS010,MEDIUM
9268505306861928,0,1,45,M,RS008,K29.7,45.16,2,4,0,6482286,2024-01-29,2025-06-05,manual,1700000,3.8131094117647057,1620571.5,493,3,0,0.0,69,62,1.0265457874193042,0.0439331720369244,2025-06,-0.3287671232876712,0,0,104553.0,0,0,4.132381893114696,RS008,HIGH
6848019516988740,0,1,1,M,RS008,O80,72.0,2,2,3,3168032,2025-03-12,2025-06-05,manual,3500000,0.905152,1584016.0,85,5,0,49.0,69,62,1.0265457874193042,0.1016851252814277,2025-06,-0.3287671232876712,0,0,51097.29032258064,0,0,4.132381893114696,RS008,NORMAL
6372779779414876,1,0,64,M,RS001,K21.0,45.16,1,2,1,6490454,2024-02-24,2025-06-05,manual,1400000,4.636038571428571,3245227.0,467,3,2,10.0,69,58,1.131614360602141,0.0258895212703657,2025-06,-0.2253521126760563,0,0,111904.37931034484,0,0,4.185516708138293,RS001,HIGH
8054090674153817,1,0,62,M,RS001,H25.9,13.4,2,4,0,3402018,2024-06-05,2025-06-05,auto,7500000,0.4536024,850504.5,365,5,0,117.0,69,58,1.131614360602141,0.1013617890428507,2025-06,-0.2253521126760563,0,0,58655.48275862069,0,0,4.185516708138293,RS001,NORMAL
7014329169130965,0,1,16,M,RS001,N39.0,57.98,3,4,0,2075424,2024-06-24,2025-06-05,auto,2200000,0.9433745454545456,518856.0,346,0,0,0.0,69,58,1.131614360602141,0.0686996399014412,2025-06,-0.2253521126760563,0,0,35783.1724137931,0,0,4.185516708138293,RS001,NORMAL
